# event_ticker=KXATPCHALLENGERMATCH-26MAY14CERBUR
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Juan Manuel Cerundolo
# fav_player=Roman Andres Burruchaga
# dog_player=Juan Manuel Cerundolo
# kalshi_date=2026-05-14
timestamp,Juan Manuel Cerundolo,Roman Andres Burruchaga
2026-05-15T11:12:00Z,55.73,46.26
2026-05-15T11:13:00Z,60.89,46.98
2026-05-15T11:14:00Z,58.56,39.79
2026-05-15T11:15:00Z,58.43,33.73
2026-05-15T11:16:00Z,59.96,42.62
2026-05-15T11:17:00Z,58.78,45.08
2026-05-15T11:18:00Z,57.37,44.95
2026-05-15T11:19:00Z,56.23,44.40
2026-05-15T11:20:00Z,55.94,45.34
2026-05-15T11:21:00Z,53.08,45.84
2026-05-15T11:22:00Z,57.10,47.57
2026-05-15T11:23:00Z,61.37,47.98
2026-05-15T11:24:00Z,57.67,44.33
2026-05-15T11:25:00Z,59.45,43.06
2026-05-15T11:26:00Z,57.11,43.73
2026-05-15T11:27:00Z,59.13,45.09
2026-05-15T11:28:00Z,60.36,45.09
2026-05-15T11:29:00Z,62.63,36.21
2026-05-15T11:30:00Z,61.99,39.22
2026-05-15T11:31:00Z,61.59,35.87
2026-05-15T11:32:00Z,67.48,30.78
2026-05-15T11:33:00Z,78.37,14.50
2026-05-15T11:34:00Z,75.64,24.24
2026-05-15T11:35:00Z,84.76,17.04
2026-05-15T11:36:00Z,79.91,20.53
2026-05-15T11:37:00Z,84.49,19.86
2026-05-15T11:38:00Z,82.47,21.98
2026-05-15T11:39:00Z,73.03,29.51
2026-05-15T11:40:00Z,75.47,25.08
2026-05-15T11:41:00Z,79.34,28.47
2026-05-15T11:42:00Z,80.44,22.60
2026-05-15T11:43:00Z,85.33,16.01
2026-05-15T11:44:00Z,81.27,21.53
2026-05-15T11:45:00Z,79.30,21.33
2026-05-15T11:46:00Z,84.08,17.02
2026-05-15T11:47:00Z,85.57,19.85
2026-05-15T11:48:00Z,87.49,18.11
2026-05-15T11:49:00Z,98.61,1.43
2026-05-15T11:50:00Z,99.00,1.00
2026-05-15T11:51:00Z,99.00,1.00
2026-05-15T11:52:00Z,99.00,1.00
2026-05-15T11:53:00Z,99.00,1.00
2026-05-15T11:54:00Z,99.00,1.00
2026-05-15T11:55:00Z,99.00,1.00
2026-05-15T11:56:00Z,99.00,1.00
2026-05-15T11:58:00Z,99.00,1.00
2026-05-15T11:59:00Z,99.00,1.00
2026-05-15T12:00:00Z,99.00,1.00
2026-05-15T12:01:00Z,99.00,1.00
2026-05-15T12:03:00Z,99.00,1.00
2026-05-15T12:04:00Z,99.00,1.00
2026-05-15T12:05:00Z,99.00,1.00
2026-05-15T12:06:00Z,99.00,1.00
2026-05-15T12:07:00Z,99.00,1.00
2026-05-15T12:08:00Z,99.00,1.00
2026-05-15T12:09:00Z,99.00,1.00
2026-05-15T12:10:00Z,99.00,1.00
2026-05-15T12:11:00Z,99.00,1.00
2026-05-15T12:12:00Z,99.00,1.00
2026-05-15T12:13:00Z,99.00,1.00
2026-05-15T12:14:00Z,99.00,1.00
2026-05-15T12:15:00Z,99.00,1.00
2026-05-15T12:16:00Z,99.00,1.00
2026-05-15T12:17:00Z,99.00,1.00
2026-05-15T12:18:00Z,99.00,1.00
2026-05-15T12:19:00Z,99.00,1.00
2026-05-15T12:20:00Z,99.00,1.00
2026-05-15T12:21:00Z,99.00,1.00
2026-05-15T12:22:00Z,99.00,1.74
2026-05-15T12:23:00Z,99.00,1.90
2026-05-15T12:24:00Z,99.00,2.33
2026-05-15T12:25:00Z,99.00,2.60
2026-05-15T12:26:00Z,99.00,1.60
2026-05-15T12:27:00Z,99.00,1.00
2026-05-15T12:28:00Z,99.00,2.29
2026-05-15T12:29:00Z,99.00,1.00
2026-05-15T12:30:00Z,99.00,1.00
2026-05-15T12:31:00Z,99.00,1.00
2026-05-15T12:32:00Z,99.00,1.00
2026-05-15T12:33:00Z,99.00,1.00
2026-05-15T12:34:00Z,99.00,1.00
2026-05-15T12:35:00Z,99.00,1.00
2026-05-15T12:36:00Z,99.00,1.00
2026-05-15T12:37:00Z,99.00,1.00
2026-05-15T12:38:00Z,99.00,1.00
2026-05-15T12:39:00Z,99.00,1.00
2026-05-15T12:40:00Z,99.00,1.00
2026-05-15T12:41:00Z,99.00,1.00
2026-05-15T12:42:00Z,99.00,1.00
2026-05-15T12:43:00Z,99.00,1.00
2026-05-15T12:44:00Z,99.00,1.00
2026-05-15T12:45:00Z,99.00,1.00
2026-05-15T12:47:00Z,99.00,1.00
2026-05-15T12:48:00Z,99.00,1.00
2026-05-15T12:49:00Z,99.00,1.00
2026-05-15T12:50:00Z,99.00,1.00
2026-05-15T12:51:00Z,99.00,1.00
2026-05-15T12:52:00Z,99.00,1.00
2026-05-15T12:53:00Z,99.00,1.00
2026-05-15T12:54:00Z,99.00,1.00
2026-05-15T12:55:00Z,99.00,1.00
2026-05-15T12:56:00Z,99.00,1.00
2026-05-15T12:57:00Z,99.00,1.00
2026-05-15T12:58:00Z,99.00,1.00
2026-05-15T12:59:00Z,99.00,1.00
2026-05-15T13:00:00Z,99.00,1.00
2026-05-15T13:01:00Z,99.00,1.00
2026-05-15T13:02:00Z,99.00,1.00
2026-05-15T13:03:00Z,99.00,1.00
2026-05-15T13:04:00Z,99.00,1.00
2026-05-15T13:05:00Z,99.00,1.00
2026-05-15T13:06:00Z,99.00,1.00
2026-05-15T13:08:00Z,99.00,1.00
2026-05-15T13:09:00Z,99.00,1.00
2026-05-15T13:10:00Z,99.00,1.00
2026-05-15T13:11:00Z,99.00,1.00
2026-05-15T13:12:00Z,99.00,1.00
2026-05-15T13:13:00Z,99.00,1.00
2026-05-15T13:14:00Z,99.00,1.00
2026-05-15T13:15:00Z,99.00,1.00
2026-05-15T13:16:00Z,99.00,1.00
2026-05-15T13:17:00Z,99.00,1.00
2026-05-15T13:18:00Z,99.00,1.00
2026-05-15T13:19:00Z,99.00,1.00
2026-05-15T13:20:00Z,99.00,1.00
2026-05-15T13:21:00Z,99.00,1.00
2026-05-15T13:22:00Z,99.00,1.00
2026-05-15T13:23:00Z,99.00,1.00
2026-05-15T13:24:00Z,99.00,1.00
2026-05-15T13:25:00Z,99.00,1.00
2026-05-15T13:26:00Z,99.00,1.00
2026-05-15T13:27:00Z,99.00,1.00
2026-05-15T13:28:00Z,99.00,1.00
2026-05-15T13:29:00Z,99.00,1.00
2026-05-15T13:30:00Z,99.00,1.00
2026-05-15T13:31:00Z,99.00,1.00
2026-05-15T13:32:00Z,99.00,1.00
2026-05-15T13:33:00Z,99.00,1.00
2026-05-15T13:34:00Z,99.00,1.00
2026-05-15T13:35:00Z,99.00,1.00
2026-05-15T13:36:00Z,99.00,1.00
2026-05-15T13:37:00Z,99.00,1.00
2026-05-15T13:38:00Z,99.00,1.00
2026-05-15T13:39:00Z,99.00,1.00
2026-05-15T13:40:00Z,99.00,1.00
2026-05-15T13:41:00Z,99.00,1.00
2026-05-15T13:42:00Z,99.00,1.00
2026-05-15T13:43:00Z,99.00,1.00
2026-05-15T13:44:00Z,99.00,1.00
2026-05-15T13:45:00Z,99.00,1.00
2026-05-15T13:46:00Z,99.00,1.00
2026-05-15T13:47:00Z,99.00,1.00
2026-05-15T13:48:00Z,99.00,1.00
2026-05-15T13:49:00Z,99.00,1.00
2026-05-15T13:50:00Z,99.00,1.00
2026-05-15T13:51:00Z,99.00,1.00
2026-05-15T13:52:00Z,99.00,1.00
2026-05-15T13:53:00Z,99.00,1.00
2026-05-15T13:54:00Z,99.00,1.00
2026-05-15T13:55:00Z,99.00,1.00
